text,label
Pobre Jorobado se quedó sin casa 😂 #NotreDame la única iglesia que ilumina es la que Arde ! Chau una menos ...,2
"Desde siempre he visto #NotreDameEnLlamas como una obra maravillosa de la arquitectura, no como algo relacionado con un dogma de fe. Mi pesar es por lo primero, nada más.",2
#ChampionsLeague yo así en esta semi.... vaya que no se disfruta igual siendo fan de los dos clubs... #BARLIV https://t.co/ua7Sa4TmIZ,6
Orgullosa de que la izquierda se haya unido en este país para contrarrestar al fascismo que viene resurgiendo en todo el mundo. #nocontabanconmiastucia #Elecciones28A #AntiFascista #ElecccionesGenerales2019 #28AUnidasPodemos #izquierda #nonoscallarán #ElecccionesGenerales28A https://t.co/yXlfASy3eM,3
"Una lamentable pérdida para la #Arqutectura hoy que perdimos #NotreDame, al menos las cúpulas dañadas tendrán que ser recuperadas con delicadez.",6
"#Venezuela tiene problemas serios ,y para muestra que muchos venezolanos emigrando para que su familia pueda comer ,y un gobierno que habla puras tonterias ,siempre culpando a otros ellos no tienen culpa de nada",6
En este #DiaDelLibro me gustaría saber cuántos se han comprado solo para regalar y nunca se leerán. Cuántos para desahogo de los padres que nunca enseñan o ayudan a sus hijos a leer. Cuántos solo por agradar a un amor analfabeto y ajeno a lectura todo el año. #libros siempre.,6
"Me muero por dios , he tenido en corazón en vilo todo el capítulo sois unos cabrones , DRACARYS 🐲 #JuegodeTronos",5
Esas vueltas de Messi jajaja por eso por muy bueno que sea nunca será de mis favoritos #ChampionsLeague,6
Una de las mejores cosas de estos resultados es que desaparezca el discurso de mierda de que Pedro Sánchez es un okupa #28A #ElecccionesGenerales28A,0
AQUÍ NO SE RINDE NADIE RONDÓN SALIO AL RUEDO este pueblo no es pendejo aquí quien manda es USER #Venezuela #VamosVenezuela #30Abril #GolpedeEstado #Venceremos #HandsOffVenezuela #N3330abr19 https://t.co/89M0AZlsCC,5
Mis padres me inculcaron el amor por la lectura. ¿Cuál fue el primer libro que leíste? #DíaDelLibro📖 https://t.co/8KMHYWVr8V,3
Força Barça!! Campeones de un torneo largo durante años y años!! #BarcelonaFC #laliga #Campeones #BarcelonaCampeon,3
Buenos días! Hoy es un viernes especial. Ayudemos todos. Toda fuerza es poca cuando se trata del planeta. #GretaThunberg #15MClimatico #FridayForFuture #ClimateStrike,6
"Una lástima el incendio en la mítica, emblemática y querida Catedral de #NotreDame en París. Foto mía del año 2004. https://t.co/4Js823lKXm",2
Seguro que no tienen ni los 18 y son mas conscientes que muchos mayores.Que no os compren. No necesitais votar para que os escuchen.#concienciate #humanizate #liberate #15MClimático #GretaThunberg #FridayForFuture https://t.co/G0RukczDfw,6
Mi cara al ver el puto tercer capítulo de #JuegodeTronos ... brutal #GoT https://t.co/9fOUZmFI3n,6
Que bonito es lo bonito!!! ⚽✨ Estos fueron los mejores momentos de la victoria del USER 1-0 al USER en la #ChampionsLeague https://t.co/S8hkvbFeaA,3
"«Hoy dejé de seguir y bloqueé a 10+ personas que celebran el incendio de #NotreDame. No sois ~guays~ ni ~críticos con la religión~: sois unos imbéciles enemigos de la cultura y no sois distintos de los de EI, felices cada vez que revientan un hito cultural. Asco de gente así». https://t.co/edbfJsyCzK",0
El USER es el mejor equipo que ha pasado por el Camp Nou esta temporada. Sin USER estaría ya muy complicada la eliminatoria #BarcelonavLiverpool #ChampionsLeague,6
#GretaThunberg Tiene 15 años y así combate el cambio climático https://t.co/r4pLelTdyF,6
Como me gustaría ver el episodio 3 en una pantalla de cine !!! #juegodetronos #juegodetronos8x03 #Got8x03,6
"Oís eso? ES EL SILENCIO, el silencio de de la derecha acojonada viendo como la izquierda va acabar gobernando #Elecciones2019 #EleccionesGenerales #ElecccionesGenerales28A #ELECCIONES #EleccionesGenerales2019 #EleccionesGenerales28A",3
¿No te gusta el futbol? USER nos recomienda cinco libros para que te acerques al mundo del balompié desde una manera distinta. #DíaDelLibro https://t.co/4pWUECZ9Nu,6
#LaLiga 1-1: #Athletic y #Alavés prolongan su puja por la séptima plaza https://t.co/dG9r4mFsrz,6
"FUERA también el DISPARO con la diestra de Dembélé. Minuto 60, Barça 0-0 Levante. #LaLiga https://t.co/IUIdkfY5l9",6
"#EleccionesL6 #conriverano #noesno #sisepuede #esquerrarepublicana #fueravox #fuerapp #fueraciudadanos USER ahora quien está nervioso?Ni tu ni tu USER vais a ser nunca nada! Intentadlo con el AMPA de vuestras escuelas, seguro os va mejor!! #ElecccionesGenerales28A https://t.co/u7eQL1mswM",6
"La Catedral de #NotreDame fue terminada en medio de la Peste Bubónica que afectaba a Europa. De ahí en adelante sobrevivió al medievo, a la Revolución Francesa, incluso a la Primera y Segunda Guerra Mundial. Y hoy se incendió por tratar de restaurar un edificio de 800 años.",2
"""Protestamos todos los viernes para demostrar que las cosas no pueden seguir así en el #Politik"", dice Franziska Wessel. USER Hoy se está demostrando más aún en todo el mundo #Klimaschutz 🌎💚 USER #GretaThunberg #FridaysForFuture #Fridays4Future https://t.co/K9AXBeJNVR",6
¿están ustedes seguros de que #NotreDameEnLlamas no es culpa de las tres derechas?,6
"Me parece mentira, que pena más grande. #notredame https://t.co/IrsB1ihhAM",2
La madre que te parió #messi 😲 valla golazo. #ChampionsLeague,5
USER eres el mejor... dile a tu compi que no dé tantas voces... #ChampionsLeague https://t.co/sHQDeKE2RX,6
¡Qué lujo tenemos poder ver jugar a Messi! ⚽ #ChampionsLeague,3
"Feliz #DiaDelLibro a todos en especial a Neto Muyshondt que lee más de 100 libros al año, incluso cuando va conduciendo.",3
Hoy se deja claro que la mayoría del pueblo español no está a favor del dolor ocasionado hasta el momento al pueblo catalán🎗#ElecccionesGenerales28A #Elecciones28A #28ATV3,6
"Amarilla para Rochina por falta a Rakitic, min 56 #LaLiga",6
"Muy afectada -como muchísima gente- por lo ocurrido a #NotreDame , lo llevo por dentro. Me gusta saber y estar informada pero no voy a recrearme viendo imágenes y escuchando ""información"" que solamente da vueltas a lo mismo una y otra vez",2
El capítulo #juegodetronos8x03 de #JuegodeTronos es tan oscuro que he probado a poner una hoja en blanco a ver si lo decodificaba como cuando lo hacía para ver el porno en Canal+ #GameofThrones #NotToday https://t.co/sryBfWdYz8,6
"USER , inspiración para miles de estudiantes en todo el mundo. #GretaThunberg #ContraelCambioClimático https://t.co/ZUqXK923YN",6
"Es trágico que el patrimonio cultural sea tan fácil de destruir y tan difícil de preservar. Deseaba con ansias conocerla algún día, al parecer ya no será posible. Es una pérdida irremplazable para la humanidad y sobre todo para la nación francesa. #NotreDame https://t.co/q9hVQphLYe",2
Posible gobierno con el 46% escrutado: ¿PSOE + CIUDADANOS? ¿Qué opinas? #ElecccionesGenerales28A #EspañaDecide #Elecciones #Elecciones2019 #Elecciones28A #pp #vox #podemos #ciudadanos #psoe #EleccionesA3N #EleccionesGenerales  #EleccionesGenerales2019 https://t.co/DYi8fJaBZR,6
"Qué poca gente sabe cómo votar al Senado. No sé, por si a alguien le da qué pensar. #ElecccionesGenerales28A",6
"Un forma de tramitar la angustia, una pérdida e incluso -porqué no- un duelo. #NotreDame https://t.co/PgVzX0L4d1",2
No mmr!!! #Messi es un crack!!! #ForcaBarca #BarcelonaLiverpool #ChampionsLeague,6
¿Conoceremos hoy al campeón de #LaLiga? El Barça puede coronarse sin saltar al césped ⏰ 13:00 ⚽ #AthleticAlavés ⏰ 16:15 ⚽ #AtletiValladolid ⏰ 18:30 ⚽ #LeganésCelta ⏰ 20:45 ⚽ #BarçaLevante #FelizSábado https://t.co/W2b0kgKt65,6
Absolutamente desolador. Del terrible impacto ayer a la más profunda tristeza hoy. Francia llora por el fuego en #NotreDame y el mundo entero con ellos ante la pérdida de un símbolo de la cultura universal 🇫🇷. Mi ánimo y abrazo. https://t.co/uidaI0VdLQ,2
Parece local el Liverpool Barcelona solo a la contra #ChampionsLeague,6
"Greta Thunberg, la joven activista, es nominada al Nobel de la Paz por su lucha contra cambio climático https://t.co/grMgvpu8yY #GretaThunberg #CambioClimático",6
"No quiero alegrarme egoístamente sólo de la victoria del USER (y ojalá hubiera sido mayor).Me alegro de que España ha demostrado, si había alguna duda, que es un país suficientemente inteligente para no tirar su futuro por un sumidero. #ElecccionesGenerales28A",3
"Aquí me hallo esquivando tuits de #JuegodeTronos porque hoy no me he podido levantarme para verlo en streaming. Por favor, no contéis nada los que lo habéis visto igual que yo me callé con los otros dos capítulos. Gracias #GameofThrones",6
Oigan #AlguienMePuedeAveriguar si USER no anda por #París con eso que se incendió #NotreDame no valla ser que ande por allá de vacaciones,6
Desde USER nos sumamos a la lamentación por lo ocurrido en #NotreDame. Una gran pena en todos los sentidos,2
"📆 Hoy celebramos el #DiaDelLibro 📚, desde USER os animamos a hacer de la lectura un hábito y fomentarlo en los más pequeños. https://t.co/3TIuWhUCFu",2
#ElecccionesGenerales28A Ale #fracasado vete a estudiar un máster,6
"#elecccionesgenerales28a En USER tienen ustedes a muchos fachas diciende en días anteriores que, pese a las encuestas, la derecha iba a sacar tropecientos mil escaños. Lo digo por si se quieren pasar ustedes a reirse de ellos.",6
"Lamento de corazón mucho lo de #NotreDame pero pienso que quizás Dios trata de darnos una lección, ya será hora de entender que Dios no está en una iglesia de piedra...",2
"5 escaños tiene bildu, los terroristas. Es para cagarse. #ElecccionesGenerales28A",0
"Se trata de piezas históricas, incunables, volúmenes únicos, manuscritos de grandes escritores o las muestras literarias más genuinas y raras de un autor. https://t.co/zHU4m2dYIn vía USER #DiaMundialDelLibro #Libros #DiaDelLibro",2
#LaLiga🇪🇸 ¡Inicia el primer tiempo! ⏰ USER 🆚 USER USER es titular 🇲🇽 EN VIVO: https://t.co/1RXJmqFCeo,6
"A el #Liverpool solo le faltó una cosa, tener a #Messi #ChampionsxFOX #ChampionsLeague #UCL",6
Me posiciono públicamente a favor del Rey de la noche. #JuegodeTronos #GamefThrones #AntesDeLaMasacre #BattleOfWinterfell https://t.co/x7fNqvYWaC,6
Yo solo quiero saber donde esta #Ghost? #GameofThrones #BattleOfWinterfell #JonSnow #got #juegodetronos https://t.co/YYp2nyFmva,6
🏆 #LaLiga número 2⃣6⃣. 8⃣ títulos de liga de los últimos 11 torneos locales. ¡Simplemente los mejores de 🇪🇸! Felicidades USER https://t.co/hdUAIpYXzC,3
Madre mía con el tercer capítulo... que locura. Pero sin entender nada... tanto rollo con los caminantes y ya chao ? Como va a ser #got #AryaStark #JuegodeTronos,6
"Va a morir hasta el guionista no me jodas,es una masacre #JuegodeTronos",0
Un jugador que sabe interpretar muy bien los espacios y tiempos ... Donny Van de Beek #Ajax #ChampionsLeague #TottenhamAjax https://t.co/k1PNhgA0gO,6
Feliz #DíaDelLibro. Porque leer es la forma más barata de viajar. https://t.co/p7ZAnSIUiK,6
Sacando al extraterrestre el otro puto amo de hoy es: #ChampionsLeague #UCL #BarçaLFC https://t.co/7zvw0DsOcK,6
#GretaThunberg tiene pinta de la niña asesina de las películas que acaba con toda su familia en una noche. Me da mal rollo. https://t.co/aKNCz5M6Ir,1
"“Un lector vive mil vidas antes de morir. El que no lee, vive solamente una” ¡Feliz día del libro! #diadellibro #bookstagram en Toluca, Mexico https://t.co/CD1QT5w6av",6
Quiero puto llorar d nervios #JuegoDeTronos,6
Los republicanos españoles con la República Bolivariana de #Venezuela #RBV y el pueblo venezolano. Nuestro pleno apoyo y solidaridad. Manifestamos nuestro rechazo a la impresentable posición del Gobierno Español que está alentando el golpismo en el país hermano.,6
USER Ya no te alcance a escribir durante el programa #LunaAlAire pero que bueno estuvo con esta mezcla de recomendaciones con motivo del #DíadelLibro y las rolas uff saludos,6
"Empieza el 2do tiempo, el árbitro no trajo las tarjetas. #ChampionsLeague #CHAMPIONSxESPN #CampNou cuidado con Liverpool y la velocidad que tienen! 😱😯",2
El mejor gol de la #ChampionsLeague #Messi,6
El grito de los jóvenes contra el cambio climático se convierte en global #GretaThunberg #CambioClimático USER USER #Clima #CalentamientoGlobal USER #FridaysForFuture USER https://t.co/bfM3YRmPyI vía USER ,6
"Batman en adopción, sí, es el mismísimo Batman. #ChampionsLeague #DiaDelTrabajo https://t.co/Inmrrcg98L",6
"Nunca se va a terminar esta imagen, porque siempre habrán pobres tipos que necesitan de líderes mesiánicos, ideologías totalitarias que suplan faltas esenciales de su propia vida. #VenezuelaLibre #VenezuelaSeRespeta",6
El valor de un libro estaba determinado por su calidad espiritual más que por su estado físico. #PaulAuster #DiaDelLibro https://t.co/dHCBnsIr3n,6
"Da igual cuáles son los resultados esta noche, no pasará nada hasta las municipales de mayo. #ElecccionesGenerales28A",6
"El más grande, el único, el mejor!!! #BarçaLFC #ChampionsLeague 👏👏👏👏 https://t.co/yrxonAivoF",3
Cacharon que en las gringolandias #GretaThunberg lleva varias semanas moviendo a niños y jóvenes cada viernes en manifestaciones pro-medio ambiente. Que bonito ❤️,3
"Tremendo liderazgo de #GretaThunberg !! Tiene 16 años y nos está haciendo a TODOS mirar el mundo con otros ojos! Entremos en pánico, salvemos el 🌍!! #CambioClimatico",5
"#DiaDelLibro Entonces, para mí, es el día de un fiel compañero.",6
Que locos nos volvimos con este golazooooo de tiro libre del mejor jugador del mundo 🌎 #Messi #Messi #Messi 🤴🏻🙌 #FCBarcelona #Liverpol #ChampionsLeague https://t.co/927KEdQ2df,3
El #Ajax juega muy bien y no quiero desmerecer su triunfo de ayer ante los #Spurs por la #ChampionsLeague pero le hace mucha falta Harry #Kane igualmente el #Ajax demostró un gran juego y es justo ganador. Todo puede pasar!,2
Mañana es Lunes pero podría ser peor. Podríais ser Pablo Casado. #ElecccionesGenerales28A,6
"Hace poco descubrí una editorial independiente que me tiene fascinado: USER . He devorado #ArdeTuCasa, #LosAsquerosos y #AmorDeMonstruo. Historias arriesgadas y una edición impecable. Hoy, mi #DíadelLibro📚 va para ellos https://t.co/OmqVTdE7Vj",6
Muy orgulloso de mis colores Blaugranas ❤️💙⚽️ Muy orgulloso de todo el equipo ! ¡ #ViscaBarça ! #Barcelona #ChampionsLeague,3
por que pitos en estadio de USER al himno de #ChampionsLeague ❓❓ A que lo atribuyen??? USER USER USER ,6
"Con el 23% escrutado... 🌹 128 escaños 💧 67 escaños 🍊 50 escaños 🍆 31 escaños 🥦 23 escaños Como esto siga así, se avecina una noche muuuy larga en Génova 13. Rivera le pisa los talones a Casado. #ElecccionesGenerales28A",6
El encuentro entre dos generaciones que luchan por la sostenibilidad del planeta 🌎 #GretaThunberg #JaneGoodall #ClimateAction #PreparadosparaelFuturo https://t.co/O1xK3PU09k,6
El número 600 y fue un poema de gol #Messi eres un amo del futbol #ChampionsLeague🏆,6
🏆 🗣 Gárate: “Algún día llegará esa Champions anhelada”. #Atleti #UCL #LaLiga ➡ https://t.co/F9uMRQVRls https://t.co/uESU2eJr9D,6
Aquí lo que necesito es que alguien me explique sobre Melissandre!!! Ella sabía que el señor de la Noche iba a ser derrotado? Ella desaparece con él. Había conexión? Y en donde quedó la profecía del elegido!? Osea!? Necesito respuestas! #GameofThrones #JuegodeTronos #GOTS8E3,6
La catedral del fútbol #Wembley fue derribada y levantada. La catedral de #NotreDame fue quemada y la levantar....... #OkNo,6
"Buenos días, por lo visto pronto empezaremos con las protestas de los chalecos amarillos como en Francia, pero aquí deberían ser verdes para no confundirse con los independentistas. #ElecccionesGenerales28A",6
El futuro campeón el Barcelona sentenció y casi líquido la eliminatoria al derrotar 3-0 al Liverpool en la semis de ida de la #ChampionsLeague,6
"Cada minuto que pasa sin que Maduro hable en público (un tuit no vale), es una señal de que el golpe le está haciendo daño al régimen dictatorial. Si hubiese fracasado, el fanfarrón que lleva dentro ya habría salido a luz #Venezuela #España",6
Por que mi marido va a seguir siendo mi marido y no mi compañero. Por que las mujeres seguirán sumando y no restando y por que nadie va a destruir derechos que tanto nos ha costado conseguir. #Elecciones2019 #ELECCIONES #28Abril #ElecccionesGenerales28A #28A USER USER ,0
Así han sido los últimos 1⃣0⃣ años de #LaLiga. Hegemonía del Barça!!! 🔵🔴 #ForçaBarça 💡por USER 📷vía USER https://t.co/V1As05n1mP,0
Qué gusto da ver jugar a USER 👌 #ChampionsLeague #BarcelonaLiverpool,3
En mi pueblo primero PSOE y segundo Unidas Podemos #ElecccionesGenerales28A https://t.co/Uv4HW4wDd2,6
#JuegodeTronos Los Dothraki han tenido peor noche que el PP,6
¡Conmovedor! 🇫🇷 Franceses rezan afuera de #NotreDame mientras ven como el edificio es consumido por el fuego https://t.co/lWADtH1vJj,6
"Lo mejor del capitulo, por lejos fue Arya, igual pensé que morirían mas personajes de los queridos. #JuegodeTronos #DominGOT #GameOfThornes #Got8x03 https://t.co/EgmiaUItHQ",5
🗓️ ¡¡ HOY es el #15MClimático !! Y gracias a #GretaThunberg 💪🏽👧🏼 y millones de jóvenes el planeta 🌍 tiene futuro. 📣 #ClimateStrike #ClimateAction #climatemarch #15marzo #15M #PlanetDefender #fridaysforfuture #schoolstrike4climate #ClimateChange #GlobalWarming #Activist 🙌🏽 https://t.co/rLDBXmBNRx,3
Me dijeron que era muy buen y pues me lo compre 🙌 #DiaDelLibro https://t.co/mUpll55eR3,6
"Que viva la Patria carajo!!! Los traidores a la Patria nuevamente fueron derrotados, nuestro Pueblo glorioso dando lecciones de dignidad, pase lo que pase y en cualquier circunstancia Nosotros Venceremos!!! #Cuba #Venezuela",3
"Una y otra vez,una y otra vez...así lo podriás ver un millón de veces y nunca te cansarias de disfrutarlo! . Lío,eres #elputoamo !! . USER #UCL #ChampionsLeague https://t.co/rUxIrCjUtF",3
"Para sentir pena no es necesario ser creyente. Un monumento histórico,un himno, una bandera se respeta. La insensibilidad y el desprecio que vi hoy es de no creer, las creencias de otros no deben ser juzgadas y a la vez uno no tiene q imponerle a otros lo q uno cree. #NotreDame",2
#LaLiga | Este es el once del USER : https://t.co/yQZgBLW2Lr https://t.co/gcdmviljWf,6
"Resumen del capítulo de Juegos de Tronos #JuegoDeTronos #GameofThrones por favor, subidle el brillo https://t.co/pIR0B4efcQ",6
ME ACABAN DE DAR 8 INFARTOS. VAYA CAPITULAZO. QUE TENSIÓN. AHHHHHHHHHH. #GameofThrones #JuegodeTronos,5
Que angustia la misma sensación cuando estábamos viendo la baranda CNE la siento ahora #venezuela,2
"""Si no lo hacen los adultos, debemos hacerlo los niños"" #GretaThunberg hay esperanza! ",6
"En el día del Libro, rindamos Honor al mejor de todos los libros. LEYENDOLO DIARIAMENTE. LA BIBLIA. #DiadelLibro2019 #DiaDelLibro https://t.co/VFJI6S44Zw",6
"#Venezuela #VenezuelaSeRespeta #Cuba .El Gobierno subraya que ""España no respalda ningún golpe militar"" en Venezuela",6
En el #DiadelLibro queremos saludar a todas las editoriales universitarias que día a día promueven la cultura y la educación de nuestro país a través de sus libros. https://t.co/Al9IYLAyp4,6
""" O el asilo contra la opresión"".... 🇨🇱 🇻🇪 #Chile #Venezuela",6
Buenas noches y que tengan rojos sueños¡ #ElecccionesGenerales28A,6
Apoyando a los jóvenes a reaccionar. Contra el cambio climático #globalstrikeforfuture #CambioClimatico #pucon #MedioAmbiente #Puconverde #GretaThunberg #keiro #defendamoselmedioambiente #Ecologia https://t.co/WRBP36wXDY,3
Me niego a ponerla en llamas y dañada. La quiero recordar bella e imponente. La foto la hice en mi época estudiantil. Qué profunda tristeza. Mi corazón está en #París a la vera de #NotreDame donde tantas veces idealicé los sueños de mis lecturas universitarias de Víctor Hugo 💔🇫🇷 https://t.co/NKTIoJY4P3,6
"Definitivamente #Messi es de otro planeta #BarçaLFC #ChampionsLeague que tiro libre, como los dioses",6
Buenos días!!! Hoy juega el LEGA!!! Primer matchball por la permanencia #LeganésCelta #LaLiga #VamosLega,6
¡Ni el campeón se salva! Los mejores memes del triunfo y coronación del #Barcelona por #LaLiga ►https://t.co/NzuAp9Usov https://t.co/u5t0sWgvCb,6
"El destino de la #PatriaGrande está en juego en #Venezuela. #HandsOffVenezuela. #SomosCuba, #SomosContinuidad",6
¿Soy la única que está temblando ante el riesgo de aluvión que se avecina de patrocinio mal entendido '#NotreDame Vodafone Sol'? El derecho al #patrimonio es un derecho humano. #derechosculturales,0
¡Feliz #DiaDelLibro! 📖📕📚 Más a los que apoyan económicamente a autores principiantes e independientes a que logren sus sueños 🥑,3
#Laliga 🇪🇸 | El USER se corona cómo campeón de la #LaLiga Al vencer por la mínima al USER . 📍Bicampeones gracias a la dinastía MESSI! 🔴🔵 https://t.co/9hCnk5e82e,3
"Del mejor lateral izquierdo del mundo, para el mejor 9 del mundo ¡GOLAZO! #ChampionsLeague #Barcelona #Futbol ⚽️",3
#BattleOfWinterfell #JuegodeTronos #GOT #GOT8x3 #GameOfThrones Vamos con el episodio 3 Hoy habrá sangre y lagrimas a mogollón Disfrutemos del glorioso final de algunos amigos Sintonia y... https://t.co/hMzIo6D37l,6
"Tanto asco me dais los cristianofobos, como los que insinúan un supuesto ataque terrorista a #NotreDame",0
Que doce USER que el USER debe evitar la tentación naranja. Pero... ¿entonces cómo? #ElecccionesGenerales28A,6
A mi me regalas un libro y ya me tienes ganao’ Feliz día del libro. #DiaDelLibro #SanJorge https://t.co/aBN6T8R8yx,3
Juro que estoy llorando por #NotreDame . Estar aquí viendo como se reduce todo en cenizas y no poder hacer nada. Ansio saber el porqué se prendió fuego y el porqué ha costado tanto apagarlo... 😭,2
Gracias por haber elegido jugar fútbol en este planeta. USER #ChampionsLeague #ChampionsxESPN,3
"Uy, qué triste lo de #notredame lloro como precious, qué pérdida, qué dolor, ya no suban más fotos de su visita a París, que me remueve todo. https://t.co/7b7gH0rPFi",2
"Trump amenaza a #Cuba con un ""embargo completo"" si no pone fin a su injerencia en #Venezuela https://t.co/QBZ2omlZXE",6
"Ni tanto español, ni tan casado. Una sociedad plural, diversa, polarizada, centrípeta, moderada y a veces tibia, pero que sabe elegir y no le gusta que le impongan nada. #ElecccionesGenerales28A https://t.co/9YM9UJMh1R",6
"En shock, con el corazón a mil por hora. Brutal este capítulo. Love #AryaStark, emocionante! 😍 #Got8x03 #GOT #JuegodeTronos #GameOfThrones https://t.co/T94aAb93zh",5
"EXCELENTE!!! ""Paro débil y miedo a la cárcel"", por Alfredo Leuco - Radio Mitre USER #ParoNacional #YoNoParo #Venezuela https://t.co/QaFlVSeotl",5
"Que todas estas tristezas del dia, no nos quiten la esperanza ni la perspectiva de estar viviendo la #Pascua! La luz siempre ganará sobre la oscuridad, oremos por un #venezuelalibre y por los valientes que estan dando su vida por su patria. USER USER ",2
Muchas gracias señor Dios. Muchas gracias señor Diez. USER #ChampionsLeague,3
El capítulo de #JuegoDeTronos está muy bien. Queda claro lo que quieren mostrar y cómo pero ¿no olvidan que esto en TV? Lo digo porque podría verse un poquito más.,6
El encomio del amor por los amantes originales de la sabiduría en el Banquete de Platón. #DíaDelLibro https://t.co/hhIgtTZYtu 🙂❤️📖 https://t.co/IyHJvjDKI8,6
"Muy de acuerdo con Usted, Laura. #NotreDame https://t.co/LWXbivmoXX",6
¡¡Falló Mané una clara jugada por el empate!! #Barcelona 1-0 #Liverpool #ChampionsLeague. Min 33,6
La activista climática y vegana #GretaThunberg gana el prestigioso Premio Liberté: https://t.co/VYqiYn9YMs https://t.co/Ve5Us9yqQk,6
La Catedral Notre Dame 🖤😕 fui allí 📸 2005 i 2009 #NotreDame es muy tristeza. Es una gran pérdida para #paris 🙏🏼 https://t.co/D2LVUliTep,2
USER #LaLiga 10 ligas ganadas de 15 Disputadas para el mejor jugador del Mundo Leo Messi #Champions Barcelona es el campeón tras ganarle 1 a 0 Al levante con gol de Leo quien acumula 34 títulos como jugador! #ViscaBarça Este año vamos por el triplete! Campeones #26 🔴🔵 https://t.co/UNV1KpstnK,1
Es neta que pitan el himno de la Champions! Un himno que es de una competición? Un himno de una copa que quieres ganar? No mamen 😒 #ChampionsLeague,0
#LibrosRecomendados 📚 La Historia del diseño gráfico https://t.co/nQC7N3MKzQ #DiaDelLibro https://t.co/iEwWosKe1E,6
Conoce a #GretaThunberg la niña sueca propuesta para el Nobel de la Paz por los #FridayForFuture #15MClimático https://t.co/l3gU8agCgb https://t.co/1x3echcJrM,6
Hasta las gárgolas de la catedral #NotreDame lloran con la devastación por el incendio en el monumento histórico más visitado de Europa. Conoce más aquí ► https://t.co/dawxQkcuQZ https://t.co/0Uji179jrj,3
Lo que juega Salah! Que tremendo 👏👏👏 #ChampionsLeague,6
Si esa acción hubiera sido en la otra área quizás ya estaríamos 1 a 0 por un penal. #ChampionsLeague,6
La he podido ver y disfrutar en una de las sagas de videojuegos que más me gusta. Una lástima no haberla visto en persona 😢 #NotreDame https://t.co/B20FSYdHfQ,2
Madre mía!!! Qué Golazo de #Messi De tiro libre él la coloca donde quiere y cuando quiere #ChampionsLeague El mejor.,0
"Ahora mismo es dificil saber quien es mas güevon, si USER y USER o sus seguidores. #Venezuela #GolpeDeEstado USER #PuebloEnMirafloresConMaduro https://t.co/mmQDbnUjQd",0
Los memes saludaron al campeón Barcelona y se acordaron de un equipo blanco. 🤣 #LaLiga https://t.co/MmMJsJA0B9 https://t.co/ddrRDtwEdP,6
La noche es oscura y alberga horrores pero los dragónes en el cielo son épicos. #GameofTrones #juegodetronos8x03 #JuegodeTronos https://t.co/ibv0ZTTWV5,3
"""Esta iniciativa demostró que algunas utopías sí podían llegar a hacerse realidad..."" USER #GretaThunberg USER USER USER https://t.co/XD2sPbVMHw",6
#CambioClimatico #NobelPeacePrize #GretaThunberg Apenas tiene 16 años y ya es una reconocida activista por el medio ambiente https://t.co/qypTEjiZE8,6
Espero que por dignidad después de estos resultados USER esté recogiendo sus papeles....y se largue cuanto antes #ElecccionesGenerales28A,0
La noche es oscura y alberga horrores. #JuegodeTronos,1
"Por qué utilizar términos como ""levantamiento"" -en lugar de Golpe de Estado- para los últimos sucesos en #Venezuela → https://t.co/XC135rm4gH https://t.co/UD3uQRdehh",6
como coño duermo yo después de lo que acaba de pasar #JuegodeTronos,5
#UnpopularOpinion el capitulo 8x3 de #JuegodeTronos es una puta mierda... Soy muy fan de la serie y me esperaba algo más emocionante para una batalla que esperaba desde hace muuucho,0
"Una auténtica desgracia!!! Ojalá todos y todas podamos volver a verla en todo su esplendor, aunque ya nunca será lo mismo #NotreDame https://t.co/Z0KfI9DSYI",2
"Gracias por tu defensa incansable de Canarias USER , nada es más gratificante que el reconocimiento de los canarios por trabajo bien hecho #ElecccionesGenerales28A",3
Feliz día de Sant Jordi. #DíaDelLibro https://t.co/cG8NbBeNh7,6
"Ayer mucho lloré. Unos me dirán ""loca, llorar por un edificio antiguo"" y otros, ""normal, llorar por un edificio antiguo"". #NotreDame",2
#euskadi un paraíso a donde ir #ElecccionesGenerales28A https://t.co/9AkT342G2Z,6
"Dios querido, protege a Venezuela y a todos sus habitantes,y a todas las personas en el planeta tierra. Mi corazón se rompe cuando veo todo el sufrimiento y la desesperación de un país. #Venezuela USER USER USER USER USER USER https://t.co/SvRQljlCMH",2
El modo en que #JuegodeTronos conecta con el ideario actual a través de una tragedia griega pasada por el tamiz del mito histórico y la fantasía clásica. Porque en realidad estamos ante una enorme tragedia griega. Es asombroso. Pelos de punta.,5
Hoy es el #DiaDelLibro y os traemos nuevos títulos infantiles y juveniles a nuestra USER para seguir disfrutando. ¡Feliz día del Libro! https://t.co/yT9VXYURxp,4
Mañana comienza la jornada 35 de #LaLiga. Desde primera hora estaremos atentos a todas las novedades que se produzcan. Como siempre en: https://t.co/ajalEjICSS,6
"Lo que sea?...de que se trata ese ""Lo que sea""?...en verdad no sé, que tiene que ver una cosa con la otra?...creo que sólo tratas de generar tu show mientras en #Venezuela se sigue sufriendo con un dictador como USER https://t.co/Bd8GxMiR2x",6
"La gente que dona dinero para reconstruir #NotreDame puede hacer con su dinero lo que le venga en gana. La pobreza en Africa es responsabilidad de los propios gobiernos que son los que más roban y mantienen a sus pueblos en estados miserables, siendo los más ricos en recursos. https://t.co/ZSQLHO1lCK",0
