text,label
"El capítulo 3 de #JuegoDeTronos resume a la perfección la campaña, las encuestas, los debates y los resultados de las elecciones del #28DeAbril",6
Dolor y una profunda tristeza es lo que podemos expresar ante lo sucedido en la Catedral de #NotreDame Las majestuosas #Gárgolas y #Quimeras permanecieron para seguir cuidando y transmitiéndonos historia de tan bella #Catedral https://t.co/R9dZHXNw2M,2
"Esta goleada no significa que #Liverpool jugó mal. Es más, ahora un palo de Salah que merecía entrar. #ChampionsLeague",6
"Esperemos que NO, porque también sería un error enorme pactar con los naranjas. Confío en que Sánchez recuerde los insultos y mentiras de Rivera hacia él #ElecccionesGenerales28A",6
"Aprovechad este regalo en el #DiaDelLibro: los microrelatos con sentido, de USER . ¡Material de primera! #SantJordi2019 https://t.co/V9MNJirVGL",3
Feliz #DiadelLibro. A la espera del tercero. https://t.co/ISBKUR4USk,3
Que doce USER que el USER debe evitar la tentación naranja. Pero... ¿entonces cómo? #ElecccionesGenerales28A,6
USER Un pueblo unido jamas sera vencido #Venezuela animo les da el pueblo de #Guatemala,3
"Independientemente de lo cada uno haya votado, estoy orgullosa del nivel de movilización que ha habido en estas elecciones. #28Abril #ElecccionesGenerales28A",3
¡¡El Socialismo los está matando!! #FueraMaduro #VenezuelaLibre,6
"Hoy la voluntad mancomunada d las mujeres por hacer valer sus derechos está en la agenda del mundo💪🏿💪🏻💪🏽💪, ojalá #Coruña, el conflicto del #cambioclimático arrastrara la misma cantidad d gente en su lucha porque también es una lucha TRANSVERSAL #FridaysForFuture #GretaThunberg",6
Mi enhorabuena a los buenos aficionados al fútbol del FCB por el título de campeón de la liga Española. #LaLigaSantander #LaLiga,3
Lo más épico que he visto joder #JuegodeTronos,3
Nuevamente mi Barça de Oro se perfila para campeón de la #ChampionsLeague y los memes ya están más que listos: 😆😆😆 https://t.co/NvfAn1V4GX,3
Casado está entre los caídos de #JuegosDeTronos #BattleOfWinterfell #ElecccionesGenerales28A,6
#NotreDame 8 navajazos en el pecho dolerían menos que ver esto,4
Foto: El posible once del Sevilla en Girona https://t.co/VHpx2NNoaR #SevillaFC #LaLiga,6
"Después de ver tantas cosas malas todos los días, disfrutar de #Messi es un milagro. #ChampionsLeague",6
"Si fuera un duelo de playeras, los de Liverpool ya estarían perdiendo 5-0 #ChampionsLeague #CHAMPIONSxESPN https://t.co/w2oboBIbSU",6
#GretaThunberg La adolescente sueca de 16 años ha irrumpido como un ciclón desde ese ente abstracto llamado sociedad civil para devolver la lucha contra el cambio climático a un primer plano https://t.co/eOh6mosZbk,3
Alguien le puede decir a Abascal que estamos en 2019 #ElecccionesGenerales28A,6
En toda Alemania se manifiestan jóvenes inspirados por #GretaThunberg en el #FridaysForFuture. #climatestrike contra el cambio climático. https://t.co/5JFbQqEYjY,6
"No puedo con mis nervios,se me escapa la lagrimilla de pensarlo #BattleOfWinterfell #JuegodeTronos",2
Lo estoy pasando muy mal #JuegoDeTronos #GameofThrones https://t.co/pE2XnxGmtV,2
"USER USER Correo me hizo llegar el voto el último día y esta era la cola.... Dos horas de espera, lluvia y embarazo pensé que no eran buena combinación. #ElecccionesGenerales28A https://t.co/qN84Podfnq",0
#ElecccionesGenerales28A he votado y me he sentido incomoda con la presencia de militantes de vox en mi colegio electoral. Un chico joven al grito de “yo he votado a la España Viva” siento miedo,1
"USER USER USER Primero es plaza altamira y segundo, estamos luchando por una mejor venezuela para nuestros hijos.....vamos que si se puede #secelausurpacion #venezuelalibre #Guaidosisepuede",6
Min.56 [0-0] Segundo cambio en el #Atleti: se retira Filipe y entra Correa. #LaLiga,6
"Los sentimientos encontrados entre la impotencia y la tristeza de ver un emblema caer, no sólo es un dolor entre parisinos y católicos, es una perdida de la historia, una tragedia para la humanidad. #NotreDameFire #NotreDame #parisfire https://t.co/4bjIYtctEN",2
Una niña de 16 años está alzando la voz por todas esas generaciones que sólo heredarán un planeta en decadencia #CalentamientoGlobal #GretaThunberg #pequeñasAcciones https://t.co/6WgTNWSK56,6
"El día después de las #ElecccionesGenerales28A me meto aquí y lo que verdaderamente me da miedo son los tweets cargados de odio, mofa, burla, faltas de respeto... Qué pena que en tantos años hayamos aprendido TAN poco.",2
A Casado y a Franco les van a enterrar juntos. #ElecccionesGenerales28A,6
#IvánRedondo: el hombre que creyó en #PedroSánchez cuando nadie creía en él https://t.co/ZOc77QZl9o #28A #ElecccionesGenerales28A https://t.co/y9CmcffsiF,6
"Como llora el maricon barrabrava, que se hizo el matón frente a la embajada de #Venezuela USER ",4
He evitado durante todo el día las redes sociales para evitar spoilers de #JuegoDeTronos y ha merecido cada maldito segundo de espera.,3
La izquierda colombiana pretende convencernos de que las triquiñuelas procedimentales del Senado son más sucias que su complicidad con los veinte años de tiranía del chavismo USER #VenezuelaLibre,0
"Feliz #DíaDelLibro a todos. A pesar de la mañana lluviosa que hemos tenido en #Burgos había gente visitando los puestos de la Plaza Mayor. Por la tarde, con mejor tiempo, ha habido más animación. Felicidades a USER por otro #23DeAbril sacando los libros a la calle. https://t.co/7iTyL3GRQ2",3
Para saborear lo que hombrecito es capaz de hacer no es obligatorio que te guste el fútbol #Messi #Locura #ChampionsLeague #BarcelonavLiverpool 🙉⚽️🤘🏼❤️,6
Vaya dos equipos que se enfrentan en 3 minutos... Alineación 🔝🔝 A disfrutar durante 90 minutos del mejor espectáculo #BarçaLFC #ChampionsLeague,6
"D10S!!! ES LO ÚNICO QUE PUEDO DECIR! USER el mejor jugador en la historia del futbol! Y si, juega en USER #ChampionsLeague",3
"📚 ""Siempre imaginé que el paraíso sería algún tipo de biblioteca"", Jorge Luis Borges. #diadellibro #diadolivro #books #libros #livros #bookwarm #bookslovers #booktube #booktag #instagram… https://t.co/t47lVGt9S8",6
"Muy terrible lo de Notre-Dame, también fue triste lo de Palmira en Siria cuna de la civilización más de 6000 años de historia. No vi que nadie llorará. Doble estándar #Siria #NotreDame #Palmira https://t.co/maCPlfJMjg",2
"¿Para qué ir a la escuela si en los próximos diez años no habrá un planeta habitable? ¿Para qué aprender un montón de datos, si los datos que importan a nadie le importa? #GlobalRebellion #GretaThunberg #CrisisClimatica",2
Suárez es un 9 centro en extinción... el último que vi con sus características era USER ... no te perdona en el area... #CHAMPIONSxFOX #ChampionsLeague https://t.co/gYUBTqAnyT,6
"Mi fondo de pantalla desde hace semanas. Ahora más que nunca, #NotreDame. https://t.co/cd5L0LACpW",6
"HERMANAS VIUDAS, SE HA QUEDADO UNA NOCHE PERFECTA PARA AMARNOS MUCHO ! VAMOS A HACER EL AMOR ESTA NOCHE, 11 MILLONES DE VOTANTES NOS AVALAN !!!! #28A #EleccionesGenerales2019 #ElecccionesGenerales28A",3
"He leído un par de tweets que dicen que se podría desencadenar una guerra civil en #Venezuela a mi me parece que cuando ya hay intercambio de disparos, y tanquetas atropellando civiles, ya es guerra civil",6
Qué mejor forma de celebrar este día sino revisando cuánto lo conocemos y valoramos. #DÍaDelIdioma #DíaDelLibro #Abril23 https://t.co/xUbtQ6znNE,6
PT de #Brasil condena intento de golpe en #Venezuela https://t.co/3icjQ0rU38,6
Me arrodillo ante ti... lo mejor que han visto mis ojos #ChampionsLeague,3
"Poli Rincón, en USER sobre el incendio de #NotreDame: ""Qué bonita está, me recuerda a las Fallas"" https://t.co/qhkWI2DPtG",6
Que puto asco los de vox hablando en Colon... QUE PUTO ASCOOOOOO #ElecccionesGenerales28A #28A #EleccionesL6,4
"Barcelona el gol y ya, Liverpool superior no merece perder. #CHAMPIONSxFOX #ChampionsLeague #ChampionsxESPN",6
A por la Champions! A por el Triplete! #UCL #BARLIV #barcalfc #ChampionsLeague #VISCAELBARCA #viscabarça https://t.co/j9xfvTAqfn,3
#DiaDelLibro la lectura es lo mejor. Saludos a mi escritor favorito: _ USER ,6
"Pienso que aunque ""Quasimodo"" sea un referente de la novela de #VictorHugo ""Nuestra señora de París"", no me gusta que sea usado en este siniestro episodio del incendio de #NotreDame. No me da gracia, todo lo contrario.",0
¿Qué nos espera? Análisis del TRÁILER del episodio 8×04 de Juego de Tronos #JuegoDeTronos #GameOfThrones https://t.co/KWt3Ud95T2,5
"Una lástima el incendio en la mítica, emblemática y querida Catedral de #NotreDame en París. Foto mía del año 2004. https://t.co/4Js823lKXm",2
"USER 😬😬😬😬😬 No te tiene que gustar lo mismo que a los demás, entonces no hay ningún problema 😬😬😀😀😀😀 👍Saludos Memo y buen inició de semana 😀🙋 #JuegodeTronos 👍 https://t.co/nCkARJ5npk",6
"CRISTINA ES MADURO Y MADURO ES CRISTINA, NUNCA NOS OLVIDEMOS DE ESO #FueraMaduro #Venezuela #FuerzaVenezuela",6
"USER Para ser el club de #JuegoDeTronos tenéis muy poco respeto por los fans que aún no han visto el capítulo. Podríais haber esperado un poco, sobre todo poniendo la imágenes.",0
Debo decir que no sólo París está de luto en este lado del mundo también lamentamos mucho está gran pérdida no sólo para la religión católica si no también para la Historia.😔 #Paris ❤️ 🙏🏻 #NotreDame https://t.co/WghKiFjRHZ,2
Tío la peña es muy ingeniosa con lo de las #ElecccionesGenerales28A me estoy estallando JAJA,3
Extrañando mi rinconcito lleno de libros de diseño (y otras menudencias). #DiaDelLibro https://t.co/FDoXCpgTXw,2
Gracias a puto iCloud no tengo fotos de París y #NotreDame,0
Si voy a chillar si no regresa sanito y a salvo 😖😖😖 #Ghost #Got #JuegodeTronos,6
Se vivio como un campeonato #GameOfThrones #ChampionsLeague 🏆 https://t.co/dSspFX1zjv,6
"#GretaThunberg quiero decirte que te admiro! #desafiotierra vamos camino a una extinción masiva, desde aquí desde el otro lado del mundo quiero decirte que te apoyo! Toda la razón para qué proyectarse al futuro si no nos hacemos cargo de nuestro planeta! https://t.co/3E6WxjFtCw",3
Como estoy disfrutando hoy en USER #Elecciones2019 #EleccionesL6 #ElecccionesGenerales28A,3
Así me he quedado con #Got8x03 #GameofThrones #JuegodeTronos SIN PALABRAS https://t.co/L1amc5FgcE,5
"Sí Jose, estoy impresionada. Impresionada de cómo hemos luchado contra la extrema derecha y de cómo NO HABÉIS GANADO. #ElecccionesGenerales28A #28A https://t.co/BRe3tYdJbu",6
Mi crítica del 8x03 de #juegodetronos ya está disponible en Popcoken https://t.co/cHc9wffJ9K https://t.co/KH4JFdaxIK,6
Maduro asegura que tiene 'total lealtad' de jefes militares #Venezuela #EUVzla https://t.co/oPkiq1n9YC,6
"""Me lo has arruinado"": El gran error en el primer capítulo de #JuegoDeTronos con Daenerys Targaryen https://t.co/IT2N4zASmK",6
¡ Feliz día del libro! Uno día muy emocionante con la visita de los abuelos por la mañana y el cuentacuentos de los alumnos de Segundo de primaria. Mil gracias a todos #losleones #diadellibro #cuentacuentos #abuelos USER https://t.co/U4TsXh9LWa,3
Creo que acabo de asistir al episodio más acojonante de #juegodetronos Joder joder joder,5
"Fueron los libros los que me hicieron sentir que, quizás, no estaba completamente solo. Ellos podían ser completamente honestos conmigo y yo con ellos. #DíaDelLibro",6
"Sí, tengo un enorme trébol de 4 hojas dentro de un Baldor. #DiaDelLibro #diadellibro2019 https://t.co/1gouCS0XSi",6
Mi botín del #DíaDelLibro en dos librerías maravillosas: USER y #LibreríaAntonioMachado. Y el regalo de regalar un libro. #Libros #Literatura #23deAbril https://t.co/peNZxBExa0,3
"#EfemérideDeHoy El #DíadelLibro fue instaurado por la #UNESCO en el año de 1995, para rendir un homenaje universal a libros y autores, que nos motivan a descubrir el placer de la lectura y el valor de sus contribuciones, que impulsan el progreso social y cultural en el mundo. https://t.co/WXf1klu3yE",3
"Si el 8x03 de #JuegodeTronos te ha parecido demasiado OSCURO, no estás solo https://t.co/1Xp0pCqjkR https://t.co/yLtz7LqfVF",6
Me he quedao to puto loco con el episodio 3 de #juegodetronos #GameofThones #comocoñoseponeeliconodeGoT,5
"#VaticanNews Al igual que el mundo, también la Santa Sede y el #PapaFrancisco acogió con incredulidad y tristeza la noticia del terrible suceso que ha devastado este símbolo de la cristiandad, no sólo en Francia #NotreDame https://t.co/pe4jmz05Ph",2
Tiemblan los que no saben de amor. ❤ #Sinceramente #DiaDelLibro https://t.co/6JxyoLa23N,6
#NotreDame Que muy pronto Eso que pasó Sea un mal recuerdo https://t.co/qqMjnqldZ3,2
Y todo iniciado por una niña sueca de 16 años llamada #GretaThunberg y otra belga de 17 años llamada #AnunaDeWever.,6
Señor #Golazo Messi! El mejor del mundo! Venga Barcelona! #ViscaBarça vamos por la #ChampionsLeague 3-0 ✌️😎,3
Ser la RESISTENCIA es un término que os queda mu grande V🤮X Sois idiotas: FIN. #ElecccionesGenerales28A,0
ERE MAS GRANDE QUE UN SOL. MAS BONITA Y NO NACES. #juegodetronos8x03 #JuegodeTronos #GOT8/03 https://t.co/osPfd0QWIv,3
No llegué a conocerla personalmente. Ya no podré visitarla tal como la estudié en la Facultad. Seducía y superaba la imaginación de todos los sentidos humanos. #NotreDame,6
Me encanta el olor a NAPAL en Genova 13 por la mañana. #ElecccionesGenerales28A #28A,6
"Anticristianos, sospechosos de incendiar la catedral de Notre Dame, tras serie de ataques https://t.co/WZRkoZ3Zqm #notredame",6
Díganme que en capítulo de la octava temporada se muere Sansa pliss #JuegodeTronos,6
#Vaticano expresa su conmoción y tristeza por incendio en #Catedral de #NotreDamedeParís. #NotreDame #nostredameonfire #ParisFire #Paris #Cathedral https://t.co/5qRKjPAcgb,2
He perdido 5 años con el último capítulo de #JuegodeTronos,6
"Oficialmente concluido este fin de semana, tengo algo que decir: ¡Gracias #Endgame, gracias #GameOfThrones! Hace mucho no gritaba como niño pequeño frente a una pantalla. Gracias infinitas. #AvengersEndgame #Avengers #Got #JuegodeTronos",3
"Valiente pueblo francés, lamentamos lo ocurrido en la catedral de #NotreDame, patrimonio del mundo cristiano católico; Honduras se solidariza con ustedes por la lamentable pérdida y se une a la reflexión en esta Semana Santa.",2
El episodio 3 de #JuegodeTronos ha estado a la altura de las expectativas. Esta noche toca revisionado con todas las luces apagadas 😬😬😜,3
#ViscaBarsa Lo que maas me alegra ea que el #FCBarcelona es campeon de #LaLiga nuevamente,3
"Hijos de puta, dejad de comentar #JuegodeTronos por favor, que sale en mi TL y aún no he visto ni el primer capítulo. Como lea un solo spoiler, juro hacer una puta boda roja con vosotros. De buen rollo eh❤",0
Podría estar más satisfecha pero lo auguraba peor 👏🏻#ElecccionesGenerales28A,5
Cto falta para q USER diga algo de #Venezuela o va a seguir apañando a un dictador?,6
Pues a dormir más tranquilos. 😂 Ya solo me falta que no me maten ni a Arya ni a Tyrion en #GameofThrones. 🏳️‍🌈 #ElecccionesGenerales28A #psoe #28DeAbril,6
No me merece la pena irme a dormir ya #JuegodeTronos,6
Hoy es el #DiadelLibro y queremos recomendar 20 excelentes libros de Historia Feminista! 🎉🎉💖En los comentarios sugiéranos más de sus favoritos! #Hilo En orden alfabético son:,3
"CAMPEONES DE ESPAÑA!!! Con gol de Messi, USER derrota 1-0 al USER para coronarse en #LaLiga 📽️ Vía: USER https://t.co/5yC1VFEIf8",3
La política del capital no se decide en urnas ni elecciones. Ninguna concesión al imperialismo. Con el pueblo de #Venezuela #NoPasarán https://t.co/5z1lQ0UJSn,6
17 Personajes de ‘Juego De Tronos’ con sus parejas en la vida real que arruinarán todos tus sueños: https://t.co/ucgDosdIqE #juegodetronos #GameofThrones #parejas #actores,2
Exclusiva: Primeras declaraciones de Pablo Casado tras los primeros datos del escrutinio. https://t.co/dENjFBHxSH #EleccionesL6 #EleccionesA3N #Elecciones2019 #ElecccionesGenerales28A #eleccionesmediaset #EleccionesGenerales #Elecciones28A #EleccionesRTVE #EleccionesGenerales28A,6
Amigos ¿quien se lleva la ventaja esta tarde en la #ChampionsLeague ? #Barcelona o #Liverpool,6
#DonaldTrump lamenta incendio en #NotreDame y da consejo que no debería tomarse en cuenta ►https://t.co/NlNLkzSG0w https://t.co/SX4MqCGe29,2
"Diría que es de los edificios más bonitos que he visitado,, por tradición, historia, es una verdadera joya... El alma rota viendo lo que le pasó,,, #NotreDame 💔",2
"sin spoilers, pero quería hacer un homenaje a #JuegodeTronos #GameofThrones #GOTS8E3 #GOT BRUTAL!!!! https://t.co/hvEh2Fllnm",6
Lionel Messi se ha pasado el juego de faltas. #ChampionsLeague,6
"No lo puedo creer!!! MESSI ES EL DIOS DEL FÚTBOL. El alfa y el omega, cronos, todo #ChampionsLeague",3
USER USER vuestro colega el Maduro en #Venezuela #VenezuelaLibre No tenéis Vergüenza https://t.co/Oj58UL35vY,6
He visto una puta maestra. Deberia haber un Oscar para el mejor capitulo de las series. Este debe ser el primero. #JuegodeTronos #GOT8/03 #juegodetronos8x03,6
¡Francia está herida! ¡Europa está triste! ¡El mundo está conmocionado! #NotreDame https://t.co/shkZ23rwZB,2
"Lo mejor que le podemos regalar a nuestros hijos son libros, así aumentamos su vocabulario e imaginación... #DiaDelLibro",3
Comenzamos nuestra actividad educativa después de las vacaciones trabajando el #DiaDeLaTierra2019 y conociendo el mensaje de #GretaThunberg. USER USER USER https://t.co/0zlZKtqnEs,6
"JODER!!!!! ERES EL PUTO REY DEL FÚTBOL!!! GOOOOL DE BARCELONA, GOL DEL MEJOR JUGADOR DEL MUNDO!!!! #ChampionsLeague #BarcelonavLiverpool",3
"Lo de #NotreDame es la muestra de lo diminuto que es lo humano, somos efímeros. Lamentable perdida mundial.",2
¡Conéctate ya a nuestro #FBLive desde el USER ! Feliz día del #DíadelIdioma 👉 https://t.co/4KKnce4gVH #EnglishLanguageDay #DíadelLibro https://t.co/Jw0OXJxXdh,3
"Parece un fotograma de ""El Jorobado de Notre Dame"", pero no, tristemente no. Las gárgolas, que tantas cosas han visto, y resistido, hoy contemplan las llamas. #NotreDame https://t.co/U2Swf7hkVF",2
". A ESTA HORA NOS LLEGA POR EL PERIODISTA 👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇 . . . USER • • • • • Santa Fe, Caracas. 7:15pm. Personas siguen en la calle. . . . . . . . . . #venezuela🇻🇪… https://t.co/3fTvbCBPCL",6
#GretaThunberg https://t.co/TXICjR1vef Que mas se puede agregar? Esta nena es todo lo que esta bien!,6
capitulazo de #juegodetronos #GameofThrones que puta maravilla!!! dios!!!!,3
Soraya está ahora mismo que se corre de gusto... #ElecccionesGenerales28A,6
Barcelona se coronó campeón de #Laliga Venció 1-0 al al Levante. https://t.co/3yUOIPCHgy,3
“VOX ha llegado para quedarse. Siempre tendréis una voz en el Congreso. Una voz que la mayoría de las veces ha llegado distorsionada” Abascal #ElecccionesGenerales28A #EleccionesL6,6
"Lo que no pudieron lograr nuestros abuelos y bisabuelos, lo hemos logrado nosotros, debemos sentirnos orgullosos. #ElecccionesGenerales28A https://t.co/zvuPMqVTxC",3
"Buenísimo el último capítulo de #JuegoDeTronos , ya está la segunda Temporada?",3
Amar a un hombre que tal vez nunca vea.... amo a Leo Messi! #ChampionsLeague #FCBarcelona,3
Coño si mataron a Kennedy... como es que no pueden matar a ese gordo de Miraflores #venezuela,0
Disfrutad del episodio de #JuegoDeTronos porque es lo más tocho que vamos a ver en audiovisual posiblemente en años y una pasada de mano por la cara a todos los pollaviejas del cine que siguen sin darle a la ficción en streaming el lugar que se merece.,3
"Oís eso? ES EL SILENCIO, el silencio de de la derecha acojonada viendo como la izquierda va acabar gobernando #Elecciones2019 #EleccionesGenerales #ElecccionesGenerales28A #ELECCIONES #EleccionesGenerales2019 #EleccionesGenerales28A",3
Chávez fue la puta más barata que ha tenido #Venezuela. Le dio el culo a #cuba y #rusia a cambio de nada. Me avergüenza. Pero no me identifico con ese enfermo de poder. Lo único que quería era ser igual a Fidel Castro y que el pueblo comiera mierda. Pero siempre los discursos,0
Ni bien empezó la batalla y ya derrotaron a los Dothraki #JuegodeTronos #BattleOfWinterfell #GameofThrones,6
"¡Qué gran iniciativa! #RecetandoLetras en el #DiaDelLibro Gracias a la USER USER y al #HospitalPublico. Machado no quita la pena, la angustia o el dolor clavado en el alma pero hace todo más liviano. #TeQuieroVerde https://t.co/gXFB20sVRm",3
¿Ya les va quedando claro que la Venezuela de Maduro es un satélite de Rusia y Cuba? #VenezuelaLibre,6
no tuvimos bastante con el psoe hace años que ahora repetimos errores. que pena #ElecccionesGenerales28A,2
"Estoy súper feliz, estoy súper feliz! #28A #EleccionesL6 #Elecciones2019 #ElecccionesGenerales28A",3
Enfrentamiento de hoy en las semifinales de la #UEFA #ChampionsLeague: #Barcelona vs #Liverpool https://t.co/1O5ByqLytg,6
"Y así forma el #Liverpool, que llevarse un buen resultado ante #Barcelona en el Camp Nou para acercarse a la final de la #ChampionsLeague. https://t.co/MvmKpcjoLr",6
¡Marcad otro para tranquilizarme joder! #Barça #BarcellonaLiverpool #ChampionsLeague,0
"Una lástima lo de #NotreDame, una perdida incalculable. Eso si, más lastima es cuando desaparece la humanidad y no un patrimonio suyo. Eso pasa todo los dias, no abre noticiarios y los dirigentes mundiales no muestran su pena. Posiblemente porque ellos son los culpables.",2
"Pena infinita por el fuego de Notre Dame, símbolo de la Humanidad. La pequeña isla Cité le llora. #notredame #Paris #gotico https://t.co/XFQAJIE6a0",2
"#Venezuela 🇻🇪 tiene un DICTADOR y es un mal para la Humanidad! #Memoria Argentinos, cuando VOTEMOS, NO NOS OLVIDEMOS que LA JEFA DE UNA ASOCIACIÓN ILÍCITA, (junto a todos sus ""secuaces), fue capaz de “CONDECORAR” al “GENOCIDA de MADURO, con la ÓRDEN del LIBERTADOR SAN MARTÍN!🇦🇷🇦🇷 https://t.co/sLk2JxZtBq",0
A pocas horas de que inicie el encuentro en el Camp Nou. Se vive un gran ambiente en los alrededores del estadio. Con una hinchada tranquila pero ansiosos. #ChampionsLeague.,6
La década ganada. Y encima quieren volver. Diosssss #VenezuelaLibre https://t.co/Ri1g55TjhD,6
Al j loco que mataron fueron a mis ojos en este capítulo de #JuegodeTronos no veo absolutamente nada los odio USER #HBO,4
#DiaDelLibro #BBMAsTopSocial BTS USER que mejor que ayudar a las votaciones y hacer mención de uno de los días que más me gusta del año! https://t.co/l0KuUa67D1,3
Ya era hora que le pasara factura la corrupción al #PP #ElecccionesGenerales28A #LaCafeteraConfianza,6
"Templo, lugar de adoración a un Dios...Klopp, en su afán de calentar la semifinal de #ChampionsLeague solo consiguió motivar más, si cabe, a un equipo se marcó este objetivo desde el fracaso de Roma. #Barca se cita con esa bonita Copa en el Metropolitano de Madrid",3
"#Greta, la niña del cambio. Les jala las orejas a los líderes globales, y falta a clases para protestar por el #cambioclimático. La sueca #GretaThunberg la activista con asperger de 16 años, acaba de ser nominada al #NobeldelaPaz.►https://t.co/dtlIbgGWD2 https://t.co/mBbSvm5Z23",6
Buena noche para tomar un gin-tonic y ver #GOT #JuegodeTronos,6
USER está incendiando las instituciones. Su futuro puede ser igual a #NotreDame si los ciudadanos como USER no le acercan un poco de agua. https://t.co/apbxme39AJ,6
⚽️ #LaLiga ⚽️ El #Eibar busca dar la sorpresa ante el Valencia y sellar la permanencia https://t.co/UYHCQj2VND #eitbkirolak,6
USER USER El y su familia son nuestros huéspedes. Chile unido a #VenezuelaLibre .,6
"Joder... por decir en un tuit que soy ateo y elogiar unos cánticos cristianos en #NotreDame, se me han echado encima una mezcla de católicos-fachas 😂😂😂",0
"Lo triste de #NotreDame es que se nos va una muestra de la raza humana. Habrán hecho barbaridades pero eso también es nuestra traza, lo que no se puede olvidar.",2
Fotos y sonrisas de satisfacción después de una larga jornada de firmas en este #SantJordi. USER | #DíaDelLibro https://t.co/5sOQ3c2McC,3
"¡¡Feliz día del libro!! ❤📚 Estas han sido mis compritas, especial USER 🤭🌠 Desde hace tiempo quería #ElPatitoFeoQueSurcóLosCielos y ya puedo hincharle el diente 💭 Y la maravilla de #AtelierOfWitchHat que me tiene muy sorprendida 🔮 #FelizDiaDelLibro #DiaDelLibro https://t.co/QxykSz4q7w",3
Está riendo el hijo de puta. El rey de la noche se ha reído. #GameofThrones #JuegodeTronos,0
Argentinos que en la puta vida estuvieron en Venezuela agrediendo a venezolanos que tuvieron que irse de su país. Increíble. #Venezuela,0
Por favor que alguien me de información del estado de Rhaegal #VivePoniente #GameofThrones #Got #JuegoDeTronos #GOT8x03,1
#DíaDelLibro 💕cuántas historias se esconden en ellos.,6
¡GOL DE #Barcelona ! Lo hizo Lionel Messi a los 37 minutos del segundo tiempo para poner el 3-0 frente a #Liverpool. #ChampionsLeague Semifinal ida. https://t.co/r71JBIn0j7,3
La mare que el va parir... Yo es que con Messi ya no sé qué decir. #BarçaLiverpool #ChampionsLeague 🎥: USER https://t.co/DqWM9aa0Jy,6
¿Sabes qué es el #FridaysForFuture ? Más de 100.000 jóvenes de 270 ciudades se manifiestan cada viernes durante las últimas semanas para exigir a los gobiernos que actúen contra el cambio climático. 👉 https://t.co/hI5q7Latud #CambioClimático #GretaThunberg #15MClimático https://t.co/SrfyPDCzAT,3
El batacazo de la derecha franquista es de traca #EleccionesL6 #ElecccionesGenerales28A #rompetuvoto #SondeoRTVE #FelizDomingo https://t.co/L3V3ryMZ0W,5
El capítulo de hoy se debió llamar: Nada como una buena follada para salvar el día. #GameofThrones #JuegodeTronos,6
Muy triste ver las imágenes de #NotreDame en llamas 🔥 Terrible.noiremos https://t.co/49od5DXzKn,2
"Cada vez, el rechazo a la opciones radicales es más grande 🇪🇸#ElecccionesGenerales28A #28A",6
Tezano no iba mal encaminado #ElecccionesGenerales28A #EleccionesL6,6
Beñat y Bastón en 4 minutos sellaron el 1-1 en San Mamés #LaLiga https://t.co/2F5ooOE7qe,6
"La gente ha hablado ❤️💜 De verdad, muchas gracias a todos los que hoy fueron a votar y consiguieron vencer a la ultraderecha. Muy orgulloso #ElecccionesGenerales28A",3
Lo voy a repetir las veces que haga falta LA LEY ELECTORAL ES UNA MIERDA #EleccionesL6 #ElecccionesGenerales28A https://t.co/sME9JKBAaX,0
Lo que les gusta a los socialistas un cántico #ElecccionesGenerales28A,6
"La Champions se mira por Espn, esta el mejor USER 👨‍💼 y el gran USER 👴. Periodismo del bueno #ChampionsLeague",6
Lo único que odio de ser verde es que USER use el color de mi piel para hacer campaña. #28a #ElecccionesGenerales28A,6
"No soy católica, no voy a la Iglesia, y la religión es algo que la verdad me interesa poco y nada.. Pero de ahí a festejar el incendio de #NotreDame? No",0
"Celebra el #DiaDelLibro📚 disfrutando de una buena lectura con los pequeños del hogar, bajo el abrigo de este encantador edredón 🛏️🦉 ¡Compra ya aquí 👉https://t.co/RuwtPulNqF! https://t.co/80zl4n2dzf",6
Messi es un fenómeno le llega el balón y le caen 4 a marcarlo no pueden con el no hay nadie mejor que el #ChampionsLeague #ChampionsxFOX,3
Yo sobreviví a esta semana: -El salto del helicóptero de Isabel Pantoja en #Supervivientes -El estreno de #VengadoresEndgame -El triunfo de la izquierda en el #28A -Batalla final de #JuegoDeTronos,6
"La tensión en los rostros nos dice todo, esa definición de 🐐 le daría el ⚽️ con el que Barcelona es campeón de la Liga 18/19. 🏆 #LaLiga 🇪🇸 #FCB https://t.co/C5X7XjipTK",6
Empezamos el domingo votando y con un miedo casi parecido por el nuevo capítulo de #JuegodeTronos... puede pasar cualquiero cosa #28A ¡Todos a votar!,5
USER Es verdad y son muy buenas #DiaDelLibro #BookDay,3
"Piratiza, hoy se conmemora el #DíaDelLibro ¿cuál es su favorito? https://t.co/oefYbLw0xd https://t.co/w0v0BSYoVb",6
Uno de los mejores vídeos para saber a qué nos enfrentamos: ESP - https://t.co/zypXRmLBLK ENGLISH: https://t.co/r06XYonYOz #cambioclimatico #SchoolsStrike4Climate #medioambiente #GretaThunberg https://t.co/gCTlsvAJJE,6
"Si tanto lamentan el incendio de la catedral de #NotreDame, porque no se retacan el culo con sus cenizas. #PararDeMamar https://t.co/NTNXcuFDeQ",0
Visto el capítulo de #JuegodeTronos ya soy libre de entrar tranquilamente por Twitter,6
