id,text,emocion
470667317786193920,Me enferma esa gente que publica boludeces solo para subir seguidores. #Asco,Asco
467067087157215234,"Hay 6 hijos de puta que están presos por haber abusado de su hermanita desde que tenía 4 años, no digo personas, porque no lo son. #Asco",Asco
464508903188070401,"Esta tarde en una hora con la bici casi me atropellan dos veces. No estorbamos al tráfico, somos tráfico.  #educacionvial #conciencia #asco",Asco
466621506832068608,Hoy empezamos el día con Taller y lo terminamos con Curriculum #Asco,Asco
467025902963261440,¿Pero cómo puede ser la gente tan guarra? #Asco #Basura,Asco
468804695449174016,"Quiero dormir, pero no termino mas de ordenar esta pieza #Desorden #Asco",Asco
467661863644594176,@PioMoa1 demostrando con su #lgtbfobia porque la dictadura franquista le parece positiva en la Historia de España. #Asco,Asco
468496803814703105,"Que asco me da mi pelo cuando lo tengo asi de largueteee puuufff, no me lo puedo peinar y no me gusta como queda #asco",Asco
466945753278332929,Que pecha de tiendas...cada dia me gusta menos ir a comprarme ropa#asco,Asco
467679063310872576,"Flipa, Campus de fútbol de los mongolos en Málaga, darán un video con sus mejores insultos al @MalagaCF a los chavales? #Asco #Boicot",Asco
467074065958977536,"No hice nada en el último partido, es más me quede parada y aún así me estoy por morir del dolor de rodilla #Asco",Asco
464960492965224448,"En el 85-63 de Indiana a Washington, los Wizards tiraron un 32.9% de cancha, 25% en triples y 52% en libres más 17 pérdidas #asco",Asco
465666929769070592,@manchirod @MUPRA_Mexico Entre la locura y depravación de los ENTES ASESINOS y la falta de leyes adecuadas para #BienestarAnimal es un #Asco,Asco
469991190842982400,"No mames la peste a axila del wey que va junto a mi en la combi, ojos llorosos y todo el pedo! #Asco",Asco
469293904760934401,"no se que me da mas verguenza, los que le robaron el asiento trasero a 5h o las que le estan mandado tweets a felicia #asco",Asco
464112987151024128,"VAMOS, VAMOS, SIGAN TIRANDO BASURA A MI PATIO INFAMES ENGENDROS! #ViviendoEnPlantaBaja #asco",Asco
468288873475620864,Soy la pringada de la uam. Todo el mundo termino el viernes pasado excepto mi clase que terminamos mañana #asco #muertearosa,Asco
465365839114678272,Encima que estaba lleno de negros te tocaban el culo #Asco,Asco
465477090985648128,"No tiene nombre y lo dice todo, las ayudas que se dan para discapacitados unos 18.000€, mientras que a los toros 90.000€ por TRES días #asco",Asco
469671099501150208,"En Asamblea se ""legalizan"" las decisiones q toma el dueño de una primera minoría. Para Correa 42% del electorado es poder absoluto. #asco",Asco
469781680220569601,"Estoy hasta el pito de las paginas de publicidad, de espiar amigos y demás mierdas que se twittean solas desde mi twitter #Asco",Asco
463816610403217408,Ahora los genios de @metrodesantiago piensan q con música relajante solucionan su mal servicio... #asco,Asco
465323468356341761,"#lanochedeml 2da verdad q dijo #anibalfernandez : ""quiero ganarles a todos, quiero ser presidente"". #asco",Asco
467755892411486208,"No me ha abierto ni un solo PDF, por tanto he hecho una mierda aún más grande. Le veo los cuernos al toro cada vez más cerca --"" #Asco",Asco
466049809766686720,"@cuervotinelli Increíble lo mal educadas que estuvieron las ""señoras"" con  @mmatiasale Nada de lo q dijeron tiene q ver con la coreo! #Asco",Asco
472407425946251264,La gente q viaja en cole creo q no se baña!!!! #asco,Asco
470673425850462208,"Lo habéis conseguido,el PP ha vuelto a ganar pero oye...la derrota del PSOE os provocara erecciones de Verdadera Izquierda...#asco",Asco
465400595978145792,Hasta mañana a dormir media empeda xq con el tufaso q trajo maty i la transpiracion muero aca #Asco!,Asco
466291482320977920,Las cucarachas pueden vivir semanas sin cabeza :#   #ASCO,Asco
468213529972322304,"Y mañana volver a la rutina asquerosa, repugnante y chupa pija del estudio #asco",Asco
469496998824267776,@jjmulero @_javiercardenas ya! Y se presentan en tertulias deportivas inventando fichajes y acontecimientos . Eso ya lo sabemos un #ASCO,Asco
465874545514414080,Maneras de que te amargue la tarde una nota así después de las horas de estudio #asco,Asco
467705371164176384,EL EQUIPO QUE MENOS SE MERECE GANAR Y QUE MENOS LÍDER A SIDO...#asco,Asco
467755567369703425,@verdejo_alex @ArnauStA lamentable!! Nadie en el mundo se ha reído así de un club donde lo sacaron de pobre y lo pusieron en lo + alto #asco,Asco
469153084850331649,Digo yo por que no le pegan una patada fenomenal en el orto a moliniers? #Generosidad #Asco,Asco
464065423751667713,"Panistas criticando fallas de la línea 12 del metro y aún no han aclarado la corrupción en la ""Estela de Luz"" #NoMamar #DobleMoral #Asco",Asco
465579501020520448,"Experto en quitarle las ilusiones a los demás o mejor dicho a los quienes tiene mas cerca…pff siempre igual, siempre la misma historia #asco",Asco
467738803286052864,"@sport claro como gano el triplete el barsa... pues no han fallado en nada. Ni aun asi, siempre se puede mejorar en algo #soberbia #asco",Asco
468763831091863552,"Gente que agenda a sus parejas como ""Mi Amor"", ""Mi vida"", ""Amorcito"" #Asco",Asco
465238470781591552,Mi viejo se esta haciendo un jugo de zanahoria cn manzana #asco,Asco
467763760741220352,"Para que luego digan que votamos sin criterio... Todo esto, y sin vomitar!! (aún). La birra ayuda, mucho... #asco http://t.co/RKJWntfeYg",Asco
466070074462568448,Niñas q confunden las fotos en redes sociales con casting para película porno #fail #ADondeVamosAParar #asco,Asco
464415701915402240,Me revuelve el estomago ver que mi hermano como desayuno coma higado #asco,Asco
466318269209919488,Nacha y solita son unas viejas ridiculas! es cualquier cosa esa programa #asco,Asco
464613380654120960,@malepichot la peor de las mierdas. Una cumbia horrenda que dice que todo mal porque le vino #ibuevanol .#asco,Asco
466220722906755073,Volver a pisar la uni para hacer trabajos....... #depresión #asco,Asco
468231602943062017,"Re cualquiera son los Martin Fierro, imaginate que Julian Serrano se ganó uno y no tiene puta idea de actuación. #Asco",Asco
469797455186636800,Hola @laCaixaResponde 2 meses esperando la TABLET cumpliendo todas las exigencias que pedíais. Para trincar clientes rápidos eh! #Asco,Asco
464095130463772672,@VioSanchez si y no pense hacer comentarios al respecto... Solo pense en un balazo en la frente a él #Matame #asco #diaj,Asco
466154379461292032,@EsperanzAguirre Empezando por los niños que son victimas de curas pederastas y que la iglesia refugia con el beneplacito de politicos #asco,Asco
464453345160470529,"Nadie es lindo por dentro ,si estamos llenos de tripas, sangre #Asco",Asco
466689939661672449,"He aquí un nuevo mandamiento: Verás el fútbol sobre todas las cosas, por razones o por cojones. #asco",Asco
464416538762936321,Puedo morir adentro de este colectivo de los olores que hay. Por favorrrrrr #asco,Asco
467331610795593728,Nos tomamos tan a la ligera el machismo (con sus muertas) que forma parte del chascarrillo sin mayores consecuencias #Asco.,Asco
465306285395951616,"saber de que esta hablando cierto cabeza de pelota de jumbo sin que me lo diga,me hace sentir que paso demasiado tiempo con el #Asco",Asco
472086535727489024,No puedo expresar con palabras el #ASCO que me da el nuevo programa del Millonario Anónimo de @laSextaTV,Asco
466623432751611904,Curso de experto en Asesoría Laboral terminado con nota media de Sobresaliente #repelente #asco,Asco
467657623370608640,"Lo malo de ir al centro hoy, es que las manifestaciones de orgullo gay estarán a tope y andarán con sus vestimentas mostrando piel #asco",Asco
464796900542414848,"Que asco dan esas negras de mierda! Pegarle así a una persona por linda, cheta, bien vestida!!! O por flaca, gorda, alta, fea, linda...#asco",Asco
465580815930642432,#nadalistas cobardes miserables se quedan callados ante las aptitudes de la chanda de @RafaelNadal porq sin injustificables #asco #loser,Asco
465054014791753728,Les juro q si leyeran esos textos FALSOS q me mandan o esos saludos recontra falsos en la calle o esos comentarios a mi flia #Asco posta,Asco
468944853569916930,@mepasoborracho quebrar en el inodoro irme a dormir y que mi viejo limpie todo. #asco,Asco
463785655894413312,"Tren de mierda hasta las bolas vas,encima todo el olorrr #asco",Asco
469333241259118592,El IPN es tan bueno y tan difícil de estudiar ahi que el 90% de sus estudiantes tienen tiempo para drogarse o tomar a diario #asco,Asco
468183045322067969,Parece lamido de vaca el peinado de las famosas con todo el pelo para atrás como si estuviera mojado o algo así. #asco,Asco
466236778677276674,"@be_agua lo acabo de leer...q fuerte... Vamos deberían cerrarles el ""xiringuito"" x demagogos y apólogos de la violencia y la agresión #Asco",Asco
464618944775868417,Imposible que mi voz se escuche mas fea en grabaciones #asco,Asco
465433060834828288,"(+) vayamos ganando o perdiendo,es intolerable q haya piperos asi y los que matariamos por una entrada animemos desde el sofa. #Asco",Asco
466134595902394368,"Después del Tema 2 de psicología, con cada tema que me tengo que estudiar me da una minidepresión y un microinfarto. #Asco",Asco
469798074790191105,#especimen #asco #vergüenza Ahora que me detengan por enaltecer o lo que mierda se les ocurra @revistamongolia http://t.co/QBN2co60on,Asco
463831344070397952,"JAJJAAJAJA alguien se llevo mi media en acrobaciaa, yo asi no puedoo. Me tuve que volver con una sola #asco",Asco
468164720047161344,@todonoticias paula chavez se hubiera quedado en la casa es de madera por Dios q asco! Quien la metio ahí? #Asco,Asco
465264109240737792,ESPAÑA: Ese país donde la gente se ofende si ve salir a una persona con barba y no que nos roben los derechos. ~#ASCO,Asco
470508011824640000,"3 heridos del EA en atentado Djibouti, y en este pais de pandereta no trasciende noticia. Futbol y elecciones, pan y circo. #ASCO",Asco
469644912800313344,@camilosuarez000 Lo dice alguien que tiene la foto del guerrillero que se robo la espada de #BOLIVAR #asco,Asco
470597184648675328,Que rechazo me produce la gente rota de lo borracha que esta. #Asco,Asco
468171426772832258,@JumboChile se han ido a dar una vuelta al sta Isabel de república un domingo a esta hora? Colas que llegan hasta la mitad del súper #asco,Asco
468511112846393344,"Ya tenian que nombrar a Cristiano, os digo la verdad? Los portugueses son unos cabronazos, se creen lo más ! #Asco",Asco
467734201899692032,"+ La ciudad, sea cierto o no solo se habla de policía corrupta y de mas, pero claro, que el fútbol no me lo quite nadie #Asco",Asco
466222653200957441,mi abu mañana nos va a cocinar pasteles.. ya voy a ver que me cocino para mi jajaja #asco,Asco
464045046962982912,Como me jode haberme perdido ayer el último capítulo de El Príncipe por estudiar y que encima me salga mal el examen. #Asco.,Asco
465921379955929088,el colectivero muerde el cable del auricular y se creé sexy. tengo unas ganas de vómitar terrible! #asco,Asco
468940965718540288,Estar esperando despues de entrenar el colectivo y tener a 1parejita de idiotas q no paran de hacer ruido mientras se dan besos. #asco,Asco
467140819523104768,"#DileNoAlTubiEnPublico No se justifica que una madre deba ir con un TUbI a llevar su niÑo a la escuela,tengan mas respeto plissss #asco",Asco
464756038298632193,"Me caguen la puta q mala sort q tinc
#Asco",Asco
465629947982540801,Jajaja que #Asco menudo presi tenemos Mariano Rajoy escupe a la alfombra de los reyes…: http://t.co/SE9MJvR0hA,Asco
466005645201010688,#GalaSV9 Para mi se ha ido la unica verdadera supervivente que ha pasado x ahí sin contar a abraham #Asco,Asco
466274549563416577,Show show show queremos show showw showww 🎊🎉 #Asco,Asco
464435003284525056,2vez en menos d una semana que paso x los críticos... #2aviso y espero que no haya tercero!! #asco,Asco
467310444492107776,"Día feo! Feo no... Fiero, asi en santiagueño!!!!!!! Horrible, humedad... Neblina #Asco",Asco
467052211366027264,"""@monicontomate: El titular habla por sí solo: esta es la calaña pepera en la provincia de Toledo. Son ESCORIA http://t.co/5CPb9FFlpD"" #Asco",Asco
467065958373146624,¿Porque ahora a la gente le da por publicar fotos de la maruchan y la coca-cola que van a consumir? #Asco,Asco
464711739947618304,"Como se nota que ha llegado el calor, empiezan los olorcillos y a darse cuenta de quien se ducha y quien no. #asco",Asco
465665216915992576,#LaQuimeraDelOro  23 años como intendente = a llenarse de guita = a no saber lo que es laburar = ser Korrupto de nacimiento #Asco,Asco
466088565861281792,Vergonzoso que el partido de Pablo iglesias no canceles los actos de su partido.... #Asco,Asco
470510277843492864,"@NoeliaMorales00 que #asco enserio... Y encima de todo los trabajos, las presentaciones, mas trabajos...",Asco
469105062032474112,Esas moscas gigantes y peludas que se meten en tu habitacion para atormentarte con el ruido que hacen... #Asco,Asco
466280956379541504,No podemos regular la dación en pago porque estamos muy ocupados regulando tuiter  #ASCO,Asco
465256001361698816,No mlo puedo creer. La mujer barbuda ganando #EurovisionTVE #JoinUs España le da tb 12 puntos? Q mal. #desagradable #asco,Asco
464950177250672640,"Si necesito plata a la ultima persona que le voy a sacar es a vos, me da asco todo lo que venga de tu parte #ASCO.",Asco
465432518142197761,"No me quiero hacer la que pero para que mierda tome tanto si no era necesario. Bue no serás tan alcohólica. Repito el gancia, #asco",Asco
463839683735060480,@bouvierludmila obvio Lula! Deciselo a los boludos del grupo los andes y tense un solo corazon #asco #pelotudos,Asco
468271598458658816,"Alergia vete, olvida mi nombre, mi cara, mi casa y pega la vuelta!!! #Asco #SevillaEnPrimavera",Asco
465906121757429761,"Emmmm... será un puto chiste, no? No te habrás atrevido a hacer lo que acabo de ver que has hecho? ¬¬. #asco chaval!",Asco
467276090063724546,"De Verguenza el PP de Toledo, ya no es que hagan nada sobre el Hospital de niños con Cancer, es que pasan de escuchar a los padres #asco",Asco
472448879347392512,"Osea son pelotudas? Es un asco yastin tiene unos re bigotes , es adicto, callo preso.. OSEA! EJEMPLO DE QUE? Tiene bigotes . BIGOTES:| #asco",Asco
468289376217481216,Estudiar esta mierda hace que mi mala ostia descienda hacia el infinito #asco,Asco
465113312024612864,Miralos ahora que suavicos vienen pidiendo votos... Politicos? Mas bien ladrones. #TodosIguales #Asco,Asco
469177242397200384,Las campañas de desprestigio os las montáis vosotros solitos #PPSOE  #PPCVconRajoy #Asco Las gaviotas llevan rosas en el pico #VotaAOtros,Asco
464937958563672064,"Que asco de mina!! una gorda deforme, los dientes re podridos y el cuerpo parece un tanque de guerra!!!!!! #Asco",Asco
466078144471244800,@Krocita @AngeldebritoOk si!  Es un programa de TV y x ende tendría que Entretener. Cosa que no hacen! Se matan x un punto + de rating #ASCO,Asco
467336409477820416,"Venga listos, el dia 25 tol mundo a votar al PP. Vaya puto retrogrado machista el Cañete este, lo que nos faltaba. #Asco.",Asco
466213284874833922,"@_caxigalina Piden ceses porque te apunten con el dedo, pero a los condenados no les exigen. Dan #Asco estos politicos",Asco
470011240656674816,Q feo q es maxi diorio! X mas pija q tenga como le pueden dar algunas u.u #Asco,Asco
469542274289111040,"Al pedo como tanto chocolate me siento re mal ahora, voy a vomitar todo #asco",Asco
467338711668371456,Por fin se acabó esta mierda de semana de exámenes para que llegue otra peor. Que bien eeh #Asco,Asco
463746526599077888,"Alemania, 1930 ascenso de los Nazis, expulsan a los comunistas del parlamento y todos CALLAN!! Ucrania 2014, se repite la historia!! #asco",Asco
464058569651134464,Che... esto d jugar a ser HIPÓCRITA parece que funciona. #asco,Asco
465339191434690560,"@lamascarada Infidelidad seguro q #Asco!ellos con plata se meten en todos lados, cuanta info les venden y ""alterar una muestra es muy fácil",Asco
468365406776745984,La concha de la lora mira el olor que dejaron tirandose con cebollas!! #Asco!!!,Asco
464848787484450816,Las locas de mis vecinas se ponen a gritar y discutir en la calle. Pregunta: Hay necesidad de ser TAN negra? #Asco,Asco
469648480894738432,Pedir una pluma prestada... Muerdes la tapa... Y tiene sabor a cerilla #Asco,Asco
469155159562809344,"Lo bueno de la uba con este clima es que no se necesita calefacción, porque con todo el vapor q liberan los 80 monos te cagas de calor #Asco",Asco
464923817874182144,Solo 30 minutos en la caminadora y mi sport empapada lo que le sigue.. #Asco #CalorBajale #MeVoyADeshidratar #Fail,Asco
466177039012466688,"Sin embargo preconvoca a Negredo, que no mete gol desde enero. Torres... 6 goles en la premier. Y Villa...suplente en el Atleti. #asco",Asco
466009600882663424,"Yo entiendo que haya gente que no le guste bañarse pero no tengo ganas de tener que fumarme el olor a mugre. Qsy, les cuento. #Asco.",Asco
465259352207945728,"Siempre gana el mejor, no?... Todo es teatro. Luego decid que Spain is different. Ya lo veo, ya. Valor a la música ya! #Asco #EurovisionTVE",Asco
466001640504705024,.@FRenovables @jorpow Como tiene problemas en EEUU se trasladan a España con su lobby y su dinero para comprar políticos #ASCO #FrackingNO,Asco
465657042410409984,No estoy en contra de gays y lesbianas pero por favor no besen sus bocas frente a mi cuando estoy comiendo y menos en publico #asco,Asco
463693736883793921,Eso.  De que te andes haciendo la superada me da por la bolas . #asco,Asco
466643662336974848,Odio que me digan prestame el baño y me lo dejen todo miado y cagado #Puta #QueGenteTanChancha #Asco #Asco #Asco #Asco #Asco,Asco
464505075583684608,"QUE VERGUENZAAA!! Patine en caca de perro, me hice la boluda y segui caminando...... Me resvalan los piesssd #asco",Asco
465914526232485888,Mi madre me va a estar tocando los huevis todo el curso... lo estoy viendo venir tio #asco,Asco
469002929832472576,@HoyPorHoy Alemania quiso que Rumanía y Bulgaria entraran en  UE para vender ahí sus productos.Han convertido a UE en un mero mercado #asco,Asco
465051975038820352,este trimestre se han puesto todas las asignaturas de acuerdo para dar lo más feo #asco,Asco
468057050359271424,"Les juro que me causa rechazo ,asco &amp; todo lo que le parezca una mina que se hace la futbolera #ASCO",Asco
469030756812328960,Da vergüenza que para una persona que quiera dedicarse a la ciencia le pondere igual correr rápido que saberse la mitosis. #1Bachiller #Asco,Asco
470287073786994689,Pueden dar más hostias los del Atleti en menos tiempo? #Leñeros #Asco,Asco
465945069288058880,Mejor liarse a tiros #ASCO PP tilda d «nazis» a quienes boicotean los comercios que hagan descuentos a sus militantes http://t.co/z0UgE8201m,Asco
470561528446730240,"Lamentable lo de Deportes Cuatro apoyando y celebrando la chulesca, prepotente, egocéntrica y provocativa celebración de Cristiano #asco""",Asco
464973267443253248,Hay algo de lo que jamás me arrepentiré de mi vida en CCH: No haber ido a la fiesta de fin de semestre. #Asco,Asco
466202400332603393,Vídeo: Militantes del PP agreden a un anciano de la PAH por mostrar una pancarta http://t.co/wGJ78L81Vi #PPstyle #asco,Asco
467336414817173504,"@FicoGutierrez #DialogosDePaz YO entiendo que o firmamos la Paz, o esto se putea! Sínicos! Y los niños bomba? Cuál paz @JuanManSantos #ASCO",Asco
465287337636024322,"@La1_tve, nos merecemos otra televisión pública en la que no haya homofobia disfrazada de ""opiniones profesionales"". Daís #asco",Asco
464722740717838336,"Que jodidos vamos en la EASDA , quieres estudiar y sacarte tu título y lo único que hacen es joderte y ponerte las cosas más dificiles #Asco",Asco
469681896990195713,"@MarianaLestelle imaginate que hay gente que le dio hasta los 3 años y una pers d S. Pedro Jujuy, le dio hasta los 6 años a su hija #Asco",Asco
468964292159893504,"Se había vuelto normal, ahora es el mismo negro que era antes #Asco",Asco
468803459228385280,"no esque no podíamos dar temario de 3° no... tenemos que ir de más listos los demás , que ganas de no ponerle un pié encima más #ASCO",Asco
469612878904188928,"Con la grabación de #ToñoEsquinca me queda claro que no lo censuraron por ""decir la verdad"", sino por la cantidad de pen%$&amp; que dice! #asco",Asco
468497211257798656,"Los niños con cancer son los nuevos espurios espartanos,sobran y cuestan dinero.Los padres quejumbrosos tambien #Asco http://t.co/iKPvSF60pl",Asco
468999025497489408,"Como odio los dias de lluvia, y mas si estoy de guardia.... #Asco",Asco
466932708846100480,Alguien en mi mesa ha echarcao su ensalada en vinagre y yo me estoy muriendo del asco. #asco #comedoresfacts,Asco
472901055475646464,"Pensé que ya habíamos pasado la etapa de usar a las víctimas de ETA, pero Eduardo Inda lo ha hecho posible hoy en #L6Ntoqueppsoe #asco",Asco
469083814095245312,Como puede hacer esta mierda de tiempo con la buena semana qe estaba!!!#asco,Asco
468937376463867905,Tener contactos que se van al internet solo para ver porno... #Asco en serio si hay gente enferma...,Asco
466418518301618176,"#ChauVitto es casi obvio, no trae quilombo. La yani te pone a punto marce.. #Asco",Asco
469571150419599360,Me pongo a leer a Sostres y su retórica me hace llegar a pensar que es inteligente. Luego releo y me doy cuenta de que es sólo basura. #asco,Asco
464969174016856064,Ver la foto del cuerpo nuevo de maradona y acabar de cenar no son buena combinacion #asco #desagradable,Asco
469285256017620992,Poner la alarma para ir a jugar no se compara en nada con ponerla para ir a la escuela.  #ASCO.,Asco
467687649701294080,"mi hijo está viendo unos monos animados, que lo único que hacen es contar eructos..... #Asco!",Asco
468381687551127552,@iinda5 Mucha gentuza y niños de papá metidos en partidos de 'izquierdas' y vendiendo populismo barato. #Asco,Asco
465437031842463744,"Y hoy toca, recoger, estudiar, hacer deberes .. #asco",Asco
465622376701784064,Yo grabaría todas las intervenciones de @AlbertoCuellarr y se las pondría a los jugadores del atleti! Vaya fotógrafo como lo peta...#asco,Asco
464804459999424512,#HablemosDe la gente que se saca los mocos en el colectivo y tambien de la que No se saca los piojos. #Asco,Asco
467347422021447681,"@merceperello hay que tocar a los politicos para que se persiga? Si no no vale? Por q ahora y no antes? Propaganda, cortina de humo...#asco",Asco
463726155833810945,"@oarrm7 ojalá se fuera con Mou, nunca pensé sentir tanto asco por alguien, pero detesto al topor y a Ancelotti, la Décima otro milagro #asco",Asco
466059845683384321,"""@MoskitaMuertaOk: Con estos puntajes soy Eleonora Cassano y me mato""/ cambie... Después de @mmatiasale tanto maltrato al pedo me dio #asco",Asco
467478429672411137,No me puedo sacar el olor a humo del pelo #Asco,Asco
467005509594537985,mas feo no puede ser ? Como me pudo gustar loco #Asco,Asco
465564486649511938,Que bueno que la final será en fox y en TV Azteca porque ya estoy hasta la m de quitar el volumen porque narra el pollo #Asco @TD_Deportes,Asco
466332193439371265,Rinaudo? Mercado? Cualquier cosa. Habiendo tantos buenos jugadores y con mejores cualidades llaman a estos dos #Asco #Verguenza #Bronca,Asco
470289799526756352,El partido que no estemos @jjcano10 y yo comentándolo todo y me diga que le gusta hablar conmigo de fútbol me preocuparé!! #Aunasítk #Asco,Asco
469589154485923840,"SI TE ABSTIENES, ESTÁS PERMITIENDO QUE GENTE ASÍ GOBIERNE LA VIDA DE OTROS: http://t.co/eVn3XjAHa6 #ASCO",Asco
468165522304299009,No se como les parecen lindas esas chicas que se cortan el pelo y flashean tener pito #ASCO,Asco
468923270616842240,Oriana totalmente vomitiva. Vamos le suelta una torta la katia k la pone derecha!!! #envidia #delamala #asco #galasv10 oriana hermana de,Asco
466950199026663425,Cada vez me da mas bronca el modelo k... nos van a dejar en bolas a todos.. son la peor plaga existente en el mundo... #asco,Asco
465338925524193280,"Si se levanta mañana y desayuna con un sandwich de miga no es un pibe cuerdo.. Eso es para el medio día o la noche, no para desayunar! #Asco",Asco
466078829820538881,Estar sentada afuera de tu casa y q venga un picado y se ponga a vomitar delante de vos 😱 #Asco hoy en todo el día he visto cosas asquerosas,Asco
463718941102452736,Saliste del fuerte apache.. Ahora te da miedo vivir en el barrio? Jajajaj #DasLastima y #Asco,Asco
467646688539066368,No recuerdo bien mi sueño pero mi padre me decía  con #asco q había votado PSOE para evitar lo peor y yo gritaba q así no cambiaríamos nunca,Asco
469103806224285696,"De Juana Chaos: condenado a 3.000 años de cárcel, cumplió 18. Y está en busca y captura, seguro que le faltan 15 días por cumplir. #Asco.",Asco
466047321441337344,Que les pasa a estas mujeres? #Asco cambio de canal... me encuentro con esta paparruchada.,Asco
468797818254397440,@mcmlxixnoel @jpedrerol @elchiringuitotv Pero ojo! Que estos son mala gente... Y son capaces de morder la mano que les da de comer!!! #Asco,Asco
465969664963919872,"@Cuadricula1987 @Sof_gringa es triste ver que por audiencia, quieran joder la vida de alguien. #Asco",Asco
467797568760463360,"Eh sido amiga de gente que ahora mismo me da #Asco!.,",Asco
467736714849820673,"@verdadesofenden @JDPons exacto, si los demás prohíben banderas tú exhibe machismo, como Cañete #Asco",Asco
468903637562191872,La respuesta reina de #movistar “acá registra que todo está bien'' - ajá...le estoy diciendo que no es así y llamé por una solución. - #asco,Asco
464062353730842625,"Personas que vuelven a subir sus primeras fotos de instagram ahora, cuando tienen más seguidores #Asco",Asco
465889228036272128,"No entiendo como a Tomas le gusta ese chocolate, es lo mas horrible del mundo #asco",Asco
464045118681395200,Quiero echarme la siesta! Pero no puedo tengo que estudiar sociales buff... #Asco,Asco
466377718213652480,@Solra7Raul Me Queda Claro que @DonRamonMX y Usted no son mas que Títeres queOBEDECEN a los intereses particulares de su Jefe Político #Asco,Asco
469580787818713088,"""@PPopular http://t.co/tZLMCPOHmg"" Qué me decís? Debo estar agilipollado,porque salir todos los días a la calle y no dar con ninguno! #asco",Asco
468924053924118528,"Ahora MassaKK en C26: Si lo escuchas detenidamente te darás cuanta q es un pichón de Coqui Capitanich. Chamullo, verso y más chamullo! #Asco",Asco
466976033062002688,"Seria lindo ir a un campamento pero me da asco los bichos,necesito bañarme todos los Días,lleno de mosquitos No creo que no podría #asco",Asco
469571995534118913,"He aquí una captura de pantalla de mi timeline. La propaganda electoral del PP, tan abusiva como su gobierno #asco http://t.co/rrnVamWJmU",Asco
467474622011961344,"Quién salió de la facultad y se empapó? Yo acá, la clase en el laboratorio fue aburridísima,sumado al aliento que tenia mi compañera #ASCO",Asco
464594297397211137,"hablando enserio, que onda las moscas nos invaden? #asco",Asco
465006179434102785,"El drogadicto que ha matado a cinco jóvenes en Extremadura con su excavadora,entrará con la cabeza alta en la cárcel como Ortega Cano? #asco",Asco
467291670812590080,Plan insuperable: comienzan 4 horas de estudio #elapasionantemundodelaodontopediatria #asco,Asco
469856110313500673,El PP da un nuevo paso totalitalista. Se creen en el derecho de inmiscuirse en la propiedad privada #asco  http://t.co/dEaC7cyQm5,Asco
469774829999390720,Rusia y China vetan llevar los crímenes cometidos en Siria a la CPI http://t.co/aDQzrx1I6P ¿Alguien apoya a estos? SI Lara_Cia Yo NO #Asco,Asco
466243133303705601,#tmb se renuevan ferrocarriles n crisis y no se ponen más abonos para parados? #asco además ferrocarriles y no lineas más deterioradas?,Asco
467697687069196290,"""Odio el sistema de salud, por favor mi presidente Uribe salve usted la patria."" Un Urbista cualquiera- cabeza llena de materia fecal. #Asco",Asco
464543886216818688,"Del amor al odio hay un solo paso. Definitivamente lo hay, y menos que un solo paso. #asco",Asco
467525215522930688,Nunca mas trepo una reja mojada #asco,Asco
472058881469079552,"Me enervan los hombres con playeras rojas no camisas, playeras! #asco",Asco
469151903478456321,Gente q utiliza a otras personas para dar celos #asco,Asco
466058776328806400,Odio este momento de Peligro Mundial en el que aparecen todos los gatos #asco,Asco
464819064159084544,Cada vez que tomo mis gotas con olor a fernet odio mas al urologo.. #Asco :(,Asco
465621377379475456,"La ambición carcone a Magdalena, teniente alcaldes de S.I. Ni esperó a que Cantella fuese enterrado para pedir vacancia por muerte! #Asco.",Asco
470722426004058112,Mas aburrido que un domingo llegando a la noche y con frio. #putofrio.  #Asco,Asco
466536194508349440,Detesto la gente que fuma y tira el humo en la cara #asco,Asco
466049125813743616,"@mmatiasale renuncia, no vale la pena discutir con esas antiguedades, #fueranacha #fuerasolita dan #asco",Asco
465986678902255616,No entiendo a las minas que vienen al gimnasio con el pelo suelto #Asco,Asco
468172825329938432,La muertede dos zorros de  Groenlandia  para acompañar a una vaca con dos patas ...  #Asco @susanagimenezz,Asco
465959023586865152,Vaya estómago q tienes majo @albertochicote casi vomito yo y eso q no he visto ni la mitad y ni lo he probado #chicotepoli #ASCO 😲,Asco
465432739710513152,Hacia mucho que no tenia este olor horrible a cigarrillo en el pelo #asco,Asco
468269616058613760,"Poquito te extraño, casi nada, tan poco que unos de estos días te caigo en la puerta de tu casa #MuyBajoAhi #Asco #Debil #Matame",Asco
466372314796675072,Cada dia mas lejos de comer todo lo que tenga harina! #asco,Asco
466624792976949249,"vamos a seguir con sociales, espero terminar pronto #asco",Asco
466206115475501056,"Si por negar el saludo a @CasillasWorld no va al mundial, sólo hay que decir que el señor @aarbeloa17 va a estar mejor en casa. #ASCO",Asco
466948833839448064,En pleno mayo 2014 casi mitad de año aún hay gente valiendo verg* tomandose fotos frente al espejo! #DeLlorar 😒😓 #Asco hpta😖 jajaja,Asco
467319626066825217,@tercomedina pelotudisimo sos vos! Hdp burlandote que Irán apedrean a las mujeres y encima con una foto en tu perfil de milico #asco,Asco
467296623844786177,El PP abandona un pleno en #Toledo cuando la madre de un niño enfermo de cancer se quejaba sobre los recortes. #Asco .http://t.co/YByIp8gVJD,Asco
